indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,LAT,LONG
0.523,0.041,0.259,0.183,0.227,0.094,0.067,53.568,-0.124
0.497,0.044,0.121,0.143,0.178,0.058,0.059,54.951,-1.536
0.511,0.354,0.107,0.126,0.209,0.059,0.044,51.474,0.063
0.524,0.407,0.083,0.054,0.136,0.076,0.051,51.554,-0.061
0.501,0.092,0.202,0.252,0.16,0.05,0.03,52.042,1.118
0.507,0.068,0.129,0.268,0.148,0.035,0.038,52.384,-1.226
0.509,0.268,0.15,0.194,0.189,0.071,0.048,52.186,-2.207
0.507,0.093,0.171,0.138,0.17,0.065,0.039,52.926,-1.281
0.52,0.242,0.177,0.118,0.26,0.073,0.04,51.66,-0.276
0.526,0.042,0.229,0.178,0.213,0.098,0.044,53.426,-2.448
0.508,0.921,0.261,0.078,0.263,0.242,0.113,52.498,-1.849
0.517,0.165,0.22,0.134,0.214,0.106,0.048,51.548,0.715
0.506,0.024,0.2,0.277,0.159,0.062,0.034,53.484,-1.603
0.498,0.406,0.242,0.117,0.263,0.098,0.074,52.665,-1.145
0.518,0.287,0.211,0.161,0.219,0.099,0.064,52.475,-1.998
0.503,0.068,0.178,0.173,0.183,0.052,0.032,52.29,-0.59
0.566,0.332,0.112,0.127,0.16,0.092,0.096,51.545,-0.139
0.5,0.266,0.167,0.133,0.207,0.061,0.066,51.77,-0.219
0.504,0.025,0.162,0.21,0.167,0.063,0.034,53.151,-1.335
0.525,0.137,0.178,0.144,0.239,0.09,0.039,51.584,-1.811
0.498,0.707,0.124,0.167,0.222,0.06,0.062,51.602,-0.302
0.492,0.115,0.143,0.111,0.195,0.058,0.046,51.903,-2.105
0.52,0.013,0.249,0.358,0.118,0.081,0.03,53.105,0.183
0.56,0.588,0.126,0.155,0.281,0.094,0.045,51.608,-0.368
0.508,0.622,0.167,0.081,0.217,0.075,0.079,51.655,-0.405
0.511,0.029,0.083,0.366,0.116,0.024,0.035,51.484,-2.791
0.501,0.018,0.167,0.322,0.132,0.045,0.024,52.061,-3.971
0.499,0.031,0.115,0.189,0.14,0.041,0.026,51.261,-2.181
0.499,0.032,0.099,0.222,0.169,0.034,0.037,52.906,-1.048
0.523,0.087,0.227,0.219,0.165,0.079,0.025,52.561,-0.228
0.525,0.033,0.223,0.32,0.141,0.143,0.027,51.22,1.38
0.526,0.588,0.195,0.115,0.188,0.172,0.1,51.524,-0.223
0.502,0.696,0.129,0.206,0.207,0.071,0.065,52.599,-1.061
0.442,0.233,0.031,0.111,0.082,0.014,0.541,52.764,-1.226
0.516,0.309,0.157,0.246,0.186,0.057,0.042,51.458,0.11
0.505,0.069,0.039,0.127,0.247,0.018,0.049,52.679,-0.753
0.504,0.339,0.114,0.184,0.198,0.044,0.051,52.557,-2.166
0.52,0.052,0.162,0.282,0.17,0.056,0.033,51.342,-2.239
0.522,0.354,0.225,0.114,0.239,0.116,0.061,52.535,-1.855
0.486,0.369,0.191,0.188,0.184,0.084,0.044,52.613,-1.17
0.514,0.053,0.122,0.262,0.151,0.041,0.042,51.097,-0.359
0.482,0.177,0.275,0.089,0.184,0.153,0.065,53.762,-0.34
0.505,0.791,0.129,0.152,0.191,0.092,0.091,51.585,0.067
0.507,0.069,0.159,0.309,0.133,0.041,0.032,51.367,-2.141
0.489,0.204,0.14,0.242,0.147,0.053,0.045,52.776,-1.249
0.515,0.022,0.127,0.231,0.165,0.045,0.033,52.721,-2.895
0.508,0.413,0.164,0.102,0.213,0.063,0.054,52.53,-2.046
0.459,0.056,0.085,0.152,0.179,0.034,0.028,52.598,-0.445
0.53,0.02,0.136,0.268,0.161,0.053,0.028,53.007,-1.426
0.564,0.194,0.193,0.132,0.289,0.095,0.046,53.436,-1.442
0.533,0.193,0.132,0.224,0.215,0.045,0.037,51.479,-0.967
0.518,0.754,0.202,0.054,0.293,0.164,0.103,52.477,-1.926
0.526,0.332,0.248,0.116,0.292,0.147,0.064,53.498,-2.177
0.526,0.617,0.198,0.117,0.197,0.138,0.103,51.609,-0.029
0.514,0.04,0.115,0.161,0.197,0.023,0.041,51.593,0.584
0.49,0.792,0.172,0.072,0.249,0.139,0.099,51.535,0.061
0.511,0.036,0.145,0.307,0.127,0.035,0.048,51.833,0.935
0.512,0.057,0.107,0.241,0.181,0.04,0.045,52.165,-2.214
0.504,0.024,0.086,0.261,0.166,0.023,0.044,51.46,-2.328
0.52,0.131,0.203,0.2,0.198,0.073,0.034,51.763,0.112
0.499,0.144,0.077,0.113,0.207,0.026,0.055,51.101,-0.152
0.523,0.222,0.191,0.123,0.236,0.08,0.042,52.061,-1.35
0.514,0.029,0.229,0.303,0.142,0.061,0.027,52.809,0.01
0.533,0.059,0.179,0.193,0.207,0.076,0.042,53.762,-1.478
0.504,0.695,0.181,0.052,0.376,0.115,0.077,51.451,-2.561
0.49,0.505,0.172,0.1,0.23,0.097,0.07,51.675,-0.399
0.52,0.142,0.106,0.15,0.22,0.047,0.035,51.944,-0.273
0.476,0.28,0.218,0.092,0.142,0.066,0.046,52.302,-0.692
0.538,0.605,0.187,0.126,0.193,0.149,0.09,51.52,-0.2
0.465,0.241,0.218,0.174,0.137,0.186,0.12,54.554,-1.217
0.51,0.023,0.217,0.242,0.153,0.076,0.03,53.617,-1.353
0.506,0.13,0.074,0.179,0.235,0.035,0.031,51.185,-0.147
0.49,0.48,0.139,0.171,0.103,0.102,0.122,52.473,-1.95
0.498,0.651,0.229,0.092,0.251,0.176,0.078,53.637,-1.804
0.505,0.018,0.128,0.292,0.136,0.053,0.04,52.893,-0.509
0.514,0.028,0.067,0.245,0.145,0.029,0.04,51.782,-2.062
0.5,0.157,0.147,0.102,0.236,0.046,0.035,52.376,-1.286
0.52,0.013,0.197,0.34,0.112,0.065,0.032,52.771,0.491
0.528,0.084,0.106,0.16,0.171,0.048,0.047,53.468,-2.082
0.518,0.207,0.146,0.179,0.204,0.054,0.037,51.388,-0.213
0.509,0.017,0.123,0.229,0.209,0.038,0.034,52.836,-1.431
0.507,0.737,0.211,0.108,0.287,0.153,0.098,52.569,-1.983
0.521,0.509,0.183,0.134,0.18,0.117,0.074,51.607,-0.165
0.499,0.097,0.174,0.216,0.181,0.069,0.043,52.937,-1.262
0.515,0.102,0.147,0.125,0.199,0.052,0.06,53.045,-3.019
0.523,0.508,0.136,0.07,0.132,0.074,0.083,51.481,-0.091
0.502,0.017,0.183,0.21,0.171,0.078,0.029,53.671,-2.171
0.492,0.131,0.047,0.174,0.227,0.029,0.054,51.385,-0.355
0.465,0.378,0.089,0.121,0.082,0.082,0.083,51.484,-0.121
0.518,0.487,0.113,0.292,0.16,0.075,0.054,52.586,-2.163
0.514,0.393,0.114,0.159,0.211,0.068,0.048,51.594,-0.419
0.506,0.056,0.121,0.244,0.161,0.041,0.036,51.612,-1.742
0.494,0.409,0.095,0.116,0.178,0.057,0.164,52.983,-1.162
0.531,0.392,0.148,0.092,0.179,0.063,0.051,51.416,-0.128
0.511,0.082,0.014,0.069,0.053,0.013,0.637,54.989,-1.599
0.486,0.318,0.137,0.167,0.135,0.057,0.125,53.813,-1.59
0.508,0.12,0.15,0.235,0.148,0.055,0.028,51.072,-1.811
0.525,0.078,0.2,0.195,0.196,0.083,0.034,51.134,1.301
0.487,0.319,0.119,0.126,0.216,0.068,0.036,51.572,-1.791
0.533,0.031,0.154,0.278,0.158,0.04,0.036,52.325,1.007
0.448,0.589,0.1,0.011,0.149,0.118,0.098,53.794,-1.753
0.506,0.188,0.095,0.164,0.222,0.035,0.026,51.443,-0.912
0.504,0.054,0.287,0.135,0.225,0.202,0.058,54.562,-1.189
0.518,0.717,0.142,0.114,0.188,0.098,0.084,51.577,0.091
0.493,0.605,0.164,0.139,0.184,0.095,0.086,51.572,-0.301
0.506,0.037,0.143,0.191,0.188,0.042,0.044,52.926,-1.304
0.504,0.026,0.152,0.189,0.22,0.051,0.035,51.211,1.383
0.542,0.465,0.121,0.108,0.166,0.092,0.066,51.545,-0.062
0.516,0.027,0.114,0.275,0.174,0.029,0.044,52.103,1.247
0.503,0.084,0.117,0.378,0.123,0.084,0.026,54.88,-1.554
0.506,0.409,0.096,0.151,0.221,0.053,0.068,51.431,-0.084
0.533,0.215,0.053,0.118,0.253,0.031,0.046,51.6,-0.128
0.518,0.096,0.225,0.068,0.309,0.118,0.042,53.759,-1.801
0.536,0.544,0.137,0.109,0.126,0.097,0.072,51.478,-0.114
0.499,0.264,0.169,0.139,0.184,0.064,0.058,52.055,-0.776
0.477,0.076,0.21,0.146,0.134,0.067,0.022,52.092,-1.945
0.507,0.113,0.266,0.211,0.187,0.089,0.032,52.044,1.124
0.504,0.128,0.057,0.038,0.277,0.017,0.054,51.603,-1.823
0.559,0.057,0.223,0.212,0.208,0.074,0.052,53.753,-1.453
0.496,0.016,0.11,0.331,0.113,0.04,0.026,54.625,-3.313
0.473,0.274,0.27,0.112,0.194,0.157,0.06,53.747,-0.358
0.47,0.604,0.146,0.052,0.172,0.105,0.179,51.524,-0.033
0.514,0.319,0.155,0.112,0.227,0.085,0.046,52.447,-1.812
0.501,0.495,0.133,0.099,0.193,0.081,0.059,51.577,-0.02
0.523,0.024,0.134,0.22,0.179,0.063,0.034,53.48,-0.6
0.476,0.794,0.201,0.071,0.218,0.14,0.1,51.535,0.054
0.502,0.715,0.123,0.121,0.238,0.074,0.073,51.576,0.126
0.494,0.131,0.08,0.17,0.208,0.036,0.043,52.138,-0.448
0.52,0.416,0.156,0.221,0.179,0.086,0.06,51.649,-0.14
0.479,0.073,0.059,0.091,0.193,0.016,0.044,51.615,-1.227
0.52,0.021,0.123,0.247,0.182,0.032,0.03,51.419,-2.866
0.494,0.695,0.157,0.148,0.167,0.097,0.09,51.568,-0.29
0.515,0.03,0.205,0.225,0.217,0.073,0.031,51.939,1.248
0.536,0.02,0.205,0.097,0.26,0.134,0.049,54.77,-1.336
0.522,0.165,0.093,0.176,0.173,0.041,0.05,52.552,-1.802
0.478,0.834,0.22,0.055,0.288,0.174,0.091,53.805,-1.735
0.516,0.027,0.11,0.205,0.185,0.04,0.036,52.157,-1.849
0.522,0.038,0.257,0.22,0.152,0.111,0.042,53.791,-2.223
0.519,0.039,0.132,0.241,0.181,0.063,0.034,53.753,-1.459
0.524,0.059,0.193,0.318,0.102,0.068,0.017,51.353,-1.999
0.496,0.58,0.128,0.11,0.183,0.09,0.065,51.417,-0.148
0.518,0.02,0.238,0.141,0.248,0.114,0.041,53.756,-0.257
0.502,0.089,0.048,0.192,0.254,0.023,0.036,51.807,-0.334
0.531,0.073,0.188,0.358,0.124,0.087,0.022,50.813,-0.389
0.518,0.069,0.12,0.15,0.212,0.048,0.045,50.832,-0.363
0.506,0.067,0.111,0.177,0.189,0.028,0.047,53.699,-1.678
0.533,0.125,0.205,0.227,0.198,0.098,0.049,51.772,0.118
0.534,0.363,0.148,0.155,0.198,0.074,0.06,51.42,0.021
0.499,0.17,0.082,0.12,0.215,0.029,0.076,51.514,-2.536
0.514,0.318,0.071,0.183,0.173,0.039,0.057,51.642,-0.39
0.507,0.076,0.118,0.292,0.154,0.045,0.047,52.445,-2.19
0.509,0.035,0.252,0.169,0.215,0.092,0.046,53.58,-1.469
0.503,0.071,0.178,0.193,0.186,0.068,0.049,50.811,0.299
0.513,0.051,0.078,0.187,0.202,0.025,0.035,51.158,-0.574
0.55,0.105,0.145,0.125,0.165,0.061,0.248,51.053,-1.33
0.496,0.167,0.107,0.23,0.155,0.037,0.047,51.46,-0.913
0.508,0.015,0.108,0.311,0.144,0.042,0.044,51.304,-1.945
0.527,0.068,0.165,0.2,0.204,0.067,0.042,50.784,0.122
0.514,0.016,0.235,0.169,0.184,0.148,0.046,54.928,-1.425
0.486,0.204,0.09,0.119,0.152,0.05,0.031,52.239,0.146
0.506,0.116,0.089,0.154,0.198,0.043,0.038,51.555,-1.848
0.5,0.239,0.158,0.143,0.234,0.073,0.059,51.452,0.163
0.514,0.438,0.139,0.158,0.205,0.088,0.052,51.634,-0.121
0.487,0.855,0.289,0.113,0.197,0.13,0.08,52.647,-1.111
0.498,0.117,0.09,0.301,0.164,0.042,0.055,51.49,-0.964
0.473,0.145,0.208,0.166,0.188,0.106,0.055,53.694,-2.467
0.534,0.641,0.135,0.067,0.247,0.109,0.109,51.591,0.005
0.505,0.02,0.182,0.282,0.151,0.066,0.029,53.197,-1.045
0.512,0.027,0.202,0.324,0.146,0.067,0.028,53.002,-1.299
0.54,0.718,0.147,0.057,0.206,0.082,0.112,51.443,-0.113
0.508,0.162,0.161,0.137,0.234,0.059,0.042,52.222,-0.926
0.53,0.164,0.17,0.142,0.24,0.066,0.045,53.692,-1.607
0.518,0.048,0.061,0.134,0.205,0.028,0.043,52.662,-0.517
0.539,0.039,0.251,0.154,0.187,0.125,0.048,54.881,-1.575
0.524,0.018,0.157,0.266,0.17,0.105,0.042,54.576,-1.036
0.526,0.227,0.076,0.233,0.18,0.048,0.069,51.559,-0.184
0.511,0.069,0.127,0.283,0.162,0.048,0.035,51.146,0.33
0.512,0.064,0.1,0.244,0.159,0.049,0.052,53.783,-0.425
0.53,0.238,0.092,0.142,0.138,0.059,0.1,52.46,-1.947
0.495,0.04,0.053,0.173,0.228,0.033,0.042,51.565,-0.814
0.519,0.161,0.055,0.029,0.243,0.018,0.026,52.079,-1.333
0.478,0.188,0.063,0.125,0.139,0.028,0.078,52.214,0.141
0.506,0.749,0.141,0.176,0.156,0.086,0.071,51.595,-0.319
0.504,0.188,0.183,0.132,0.192,0.071,0.034,51.278,0.527
0.505,0.028,0.082,0.283,0.162,0.03,0.039,51.294,-2.753
0.519,0.009,0.084,0.12,0.184,0.038,0.065,54.712,-1.253
0.406,0.059,0.053,0.135,0.161,0.025,0.02,51.626,-1.069
0.519,0.025,0.167,0.299,0.158,0.047,0.02,52.04,-1.848
0.492,0.918,0.278,0.055,0.276,0.254,0.115,52.496,-1.849
0.487,0.612,0.172,0.076,0.221,0.105,0.074,51.593,-0.326
0.521,0.034,0.135,0.391,0.113,0.042,0.037,52.867,-1.089
0.517,0.037,0.279,0.197,0.221,0.15,0.033,52.997,-1.309
0.504,0.154,0.258,0.162,0.203,0.166,0.043,52.539,-2.058
0.453,0.395,0.253,0.116,0.164,0.204,0.072,53.586,-2.425
0.505,0.078,0.069,0.064,0.212,0.029,0.042,51.77,-1.585
0.51,0.048,0.255,0.127,0.231,0.116,0.034,53.542,-1.48
0.493,0.031,0.161,0.235,0.154,0.057,0.027,53.137,-1.169
0.528,0.086,0.12,0.179,0.212,0.049,0.035,53.897,-1.973
0.505,0.029,0.239,0.303,0.144,0.077,0.03,51.853,1.122
0.508,0.085,0.129,0.297,0.119,0.062,0.038,50.793,0.333
0.559,0.367,0.087,0.092,0.161,0.063,0.057,51.583,-0.114
0.496,0.005,0.144,0.326,0.131,0.042,0.032,54.543,-2.55
0.517,0.087,0.148,0.156,0.184,0.053,0.029,52.009,-0.258
0.532,0.076,0.049,0.198,0.224,0.025,0.043,53.36,-1.514
0.509,0.019,0.129,0.274,0.154,0.038,0.042,51.994,0.726
0.515,0.036,0.077,0.315,0.147,0.036,0.039,51.638,-1.148
0.498,0.11,0.125,0.188,0.176,0.063,0.058,51.866,-2.217
0.527,0.069,0.204,0.222,0.173,0.082,0.044,53.558,-2.366
0.5,0.643,0.184,0.065,0.289,0.123,0.091,53.468,-2.195
0.519,0.331,0.066,0.101,0.193,0.061,0.041,51.424,-0.079
0.525,0.423,0.101,0.125,0.19,0.067,0.062,51.401,-0.257
0.47,0.45,0.082,0.035,0.154,0.038,0.333,51.769,-0.249
0.538,0.162,0.11,0.294,0.175,0.048,0.048,53.397,-2.315
0.501,0.466,0.099,0.182,0.17,0.061,0.056,51.405,-0.194
0.457,0.046,0.132,0.069,0.169,0.107,0.033,52.742,-2.72
0.502,0.018,0.195,0.214,0.211,0.104,0.031,54.828,-1.689
0.53,0.037,0.273,0.147,0.246,0.146,0.047,53.789,-0.321
0.487,0.643,0.229,0.08,0.235,0.172,0.075,53.595,-2.288
0.523,0.308,0.143,0.198,0.197,0.066,0.055,51.384,-0.204
0.514,0.047,0.191,0.222,0.19,0.076,0.032,53.842,-1.778
0.506,0.124,0.052,0.274,0.174,0.048,0.061,54.999,-1.627
0.516,0.014,0.186,0.285,0.157,0.081,0.032,53.815,-0.117
0.511,0.056,0.126,0.188,0.216,0.04,0.04,52.018,-1.399
0.512,0.024,0.168,0.19,0.2,0.056,0.034,53.667,-2.09
0.527,0.07,0.177,0.219,0.218,0.076,0.036,51.287,0.48
0.506,0.044,0.183,0.174,0.211,0.064,0.036,53.443,-1.399
0.504,0.153,0.101,0.196,0.178,0.054,0.056,55.006,-1.583
0.507,0.295,0.055,0.113,0.154,0.061,0.135,51.511,-0.19
0.506,0.616,0.163,0.147,0.202,0.106,0.075,51.587,-0.264
0.512,0.183,0.089,0.134,0.239,0.029,0.046,52.192,-0.887
0.503,0.06,0.156,0.246,0.141,0.051,0.032,51.753,-1.592
0.519,0.059,0.201,0.286,0.173,0.054,0.037,52.248,0.682
0.535,0.194,0.235,0.144,0.212,0.113,0.044,51.84,-2.265
0.486,0.197,0.061,0.088,0.18,0.032,0.039,51.705,-0.439
0.527,0.529,0.123,0.049,0.205,0.074,0.062,51.371,-0.104
0.504,0.532,0.189,0.081,0.295,0.121,0.069,51.865,-0.429
0.506,0.028,0.195,0.281,0.148,0.073,0.03,52.267,-2.16
0.511,0.063,0.131,0.19,0.204,0.035,0.057,51.402,0.227
0.464,0.438,0.182,0.127,0.203,0.063,0.034,51.571,-1.782
0.472,0.15,0.157,0.078,0.156,0.105,0.051,54.957,-1.625
0.483,0.311,0.085,0.142,0.257,0.045,0.04,51.638,-0.16
0.495,0.138,0.075,0.127,0.219,0.038,0.049,51.323,-0.232
0.531,0.487,0.142,0.115,0.23,0.08,0.081,51.52,-0.334
0.507,0.7,0.267,0.076,0.257,0.156,0.083,52.585,-0.247
0.498,0.361,0.211,0.073,0.318,0.093,0.081,51.575,-0.062
0.502,0.144,0.267,0.222,0.167,0.096,0.036,52.554,-2.078
0.489,0.624,0.089,0.023,0.169,0.08,0.155,51.514,-0.067
0.524,0.377,0.13,0.129,0.211,0.071,0.071,51.607,-0.129
0.511,0.023,0.1,0.282,0.124,0.036,0.023,53.846,-2.283
0.512,0.031,0.162,0.177,0.173,0.067,0.046,53.721,-0.425
0.51,0.071,0.052,0.172,0.238,0.02,0.035,51.617,-2.523
0.488,0.026,0.131,0.209,0.183,0.035,0.04,52.446,0.216
0.521,0.177,0.055,0.199,0.23,0.03,0.045,51.374,-0.345
0.506,0.038,0.11,0.157,0.206,0.023,0.03,51.483,-2.424
0.505,0.125,0.129,0.124,0.208,0.056,0.035,51.446,-2.552
0.505,0.031,0.083,0.249,0.156,0.03,0.047,52.148,-1.637
0.505,0.026,0.107,0.249,0.167,0.037,0.036,51.436,-1.372
0.485,0.354,0.112,0.188,0.148,0.069,0.049,51.42,-0.121
0.515,0.184,0.038,0.128,0.254,0.026,0.047,51.463,-0.275
0.505,0.235,0.103,0.08,0.232,0.039,0.044,51.528,-2.574
0.508,0.023,0.211,0.225,0.195,0.08,0.046,53.071,-1.297
0.514,0.126,0.167,0.165,0.162,0.073,0.224,52.112,-4.073
0.446,0.379,0.145,0.049,0.201,0.057,0.079,53.788,-1.552
0.512,0.025,0.109,0.259,0.167,0.045,0.033,53.289,-2.1
0.513,0.04,0.225,0.226,0.196,0.079,0.034,51.227,0.335
0.518,0.208,0.172,0.11,0.226,0.056,0.059,52.266,-0.812
0.509,0.137,0.164,0.213,0.188,0.061,0.054,52.272,-0.894
0.484,0.075,0.197,0.19,0.113,0.078,0.036,53.254,-1.427
0.514,0.041,0.117,0.188,0.166,0.034,0.029,53.255,-2.137
0.52,0.068,0.091,0.152,0.205,0.031,0.037,51.545,0.665
0.521,0.049,0.153,0.229,0.177,0.042,0.03,52.328,0.27
0.507,0.184,0.236,0.266,0.15,0.086,0.046,51.614,0.189
0.483,0.082,0.231,0.259,0.117,0.11,0.027,50.806,-0.539
0.499,0.047,0.234,0.187,0.137,0.154,0.048,54.913,-1.514
0.529,0.653,0.186,0.063,0.282,0.117,0.09,51.904,-0.475
0.514,0.067,0.139,0.211,0.137,0.044,0.026,51.675,-1.593
0.537,0.314,0.096,0.145,0.136,0.092,0.062,51.479,-0.182
0.494,0.028,0.099,0.235,0.169,0.04,0.042,51.639,0.624
0.524,0.273,0.179,0.094,0.264,0.111,0.074,54.999,-1.662
0.499,0.195,0.148,0.132,0.208,0.059,0.038,51.441,0.263
0.497,0.068,0.199,0.142,0.201,0.087,0.032,53.744,-1.886
0.527,0.044,0.223,0.374,0.145,0.084,0.031,50.831,-0.409
0.511,0.212,0.055,0.134,0.228,0.032,0.053,51.411,-0.001
0.509,0.111,0.136,0.153,0.214,0.073,0.072,53.565,-2.39
0.513,0.4,0.112,0.112,0.222,0.045,0.066,51.38,-0.265
0.501,0.336,0.271,0.144,0.222,0.11,0.037,52.572,-0.222
0.501,0.087,0.141,0.165,0.201,0.037,0.039,51.817,-2.276
0.438,0.191,0.135,0.116,0.065,0.092,0.134,50.822,-0.134
0.508,0.034,0.209,0.299,0.162,0.086,0.033,53.58,-2.117
0.516,0.45,0.153,0.077,0.223,0.083,0.084,51.597,-0.034
0.546,0.427,0.126,0.109,0.183,0.092,0.046,51.428,-0.159
0.501,0.154,0.068,0.208,0.174,0.034,0.048,51.709,-0.598
0.534,0.252,0.098,0.122,0.147,0.06,0.061,51.475,-0.166
0.496,0.931,0.275,0.065,0.32,0.217,0.087,52.512,-1.888
0.527,0.321,0.081,0.118,0.211,0.049,0.061,51.453,-0.039
0.525,0.084,0.136,0.291,0.151,0.045,0.042,51.209,0.269
0.498,0.016,0.133,0.293,0.122,0.051,0.025,52.16,0.983
0.497,0.027,0.323,0.263,0.171,0.196,0.039,54.708,-1.69
0.504,0.016,0.106,0.237,0.152,0.059,0.031,54.904,-1.717
0.516,0.149,0.112,0.177,0.187,0.034,0.031,51.357,-0.292
0.503,0.288,0.088,0.169,0.206,0.044,0.036,51.435,-0.89
0.54,0.098,0.103,0.293,0.132,0.047,0.04,50.819,-0.058
0.533,0.147,0.25,0.208,0.23,0.13,0.069,54.992,-1.698
0.51,0.176,0.131,0.148,0.205,0.048,0.038,51.905,-0.54
0.484,0.078,0.183,0.206,0.171,0.06,0.052,52.465,-2.151
0.536,0.48,0.138,0.051,0.173,0.103,0.15,51.528,-0.095
0.489,0.233,0.124,0.105,0.218,0.068,0.039,51.752,-0.476
0.517,0.029,0.144,0.356,0.146,0.041,0.028,52.488,-2.174
0.559,0.038,0.184,0.151,0.209,0.104,0.038,55.006,-1.483
0.535,0.326,0.182,0.162,0.186,0.108,0.056,53.823,-1.563
0.499,0.837,0.164,0.19,0.173,0.126,0.089,51.57,0.057
0.534,0.024,0.177,0.212,0.151,0.054,0.032,52.075,-2.734
0.501,0.053,0.21,0.271,0.155,0.065,0.02,51.432,0.784
0.507,0.044,0.202,0.136,0.197,0.035,0.047,52.97,0.006
0.487,0.205,0.141,0.202,0.159,0.059,0.058,51.499,-2.589
0.517,0.201,0.187,0.199,0.213,0.084,0.047,52.453,-2.094
0.501,0.075,0.247,0.246,0.167,0.083,0.043,53.752,-1.551
0.525,0.214,0.284,0.156,0.256,0.139,0.043,52.554,-1.994
0.504,0.354,0.221,0.143,0.252,0.098,0.05,51.425,-0.963
0.514,0.189,0.139,0.198,0.195,0.047,0.042,51.716,-0.297
0.503,0.918,0.272,0.11,0.241,0.189,0.103,53.595,-2.428
0.515,0.046,0.062,0.314,0.182,0.025,0.037,53.924,-1.843
0.502,0.318,0.144,0.234,0.194,0.052,0.041,52.589,-1.095
0.504,0.467,0.198,0.202,0.207,0.087,0.058,51.896,-0.486
0.521,0.063,0.125,0.252,0.203,0.043,0.032,52.079,-0.725
0.511,0.04,0.186,0.216,0.183,0.093,0.039,54.896,-1.571
0.52,0.065,0.142,0.214,0.189,0.049,0.085,50.919,-0.326
0.464,0.39,0.047,0.024,0.102,0.041,0.047,51.317,-0.559
0.54,0.064,0.118,0.121,0.233,0.072,0.046,51.339,1.423
0.5,0.085,0.246,0.122,0.271,0.112,0.042,53.736,-0.388
0.528,0.105,0.192,0.081,0.266,0.088,0.049,51.574,0.426
0.483,0.099,0.224,0.156,0.193,0.058,0.046,51.257,0.546
0.518,0.349,0.073,0.121,0.185,0.054,0.184,51.425,-0.15
0.496,0.48,0.136,0.077,0.229,0.086,0.074,51.59,-0.005
0.504,0.02,0.121,0.253,0.177,0.042,0.046,53.037,-3.319
0.523,0.055,0.151,0.214,0.178,0.053,0.037,53.803,-1.914
0.511,0.318,0.088,0.194,0.121,0.064,0.07,51.479,-0.167
0.496,0.497,0.242,0.112,0.198,0.129,0.071,52.52,-2.057
0.498,0.194,0.216,0.119,0.19,0.117,0.049,53.497,-2.521
0.512,0.068,0.089,0.206,0.204,0.028,0.037,52.304,0.063
0.534,0.528,0.164,0.085,0.22,0.107,0.078,51.613,-0.138
0.525,0.386,0.09,0.041,0.117,0.062,0.087,51.541,-0.054
0.511,0.222,0.184,0.114,0.258,0.08,0.042,51.751,0.093
0.316,0.143,0.158,0.187,0.084,0.156,0.022,53.029,-1.01
0.509,0.712,0.216,0.089,0.271,0.129,0.074,53.799,-1.522
0.514,0.368,0.074,0.226,0.231,0.052,0.058,53.368,-2.307
0.517,0.057,0.185,0.137,0.225,0.096,0.049,53.146,-1.14
0.496,0.11,0.166,0.222,0.151,0.043,0.039,51.575,-1.754
0.507,0.148,0.053,0.061,0.091,0.036,0.093,53.425,-2.24
0.52,0.034,0.214,0.171,0.194,0.073,0.045,53.567,-0.108
0.54,0.283,0.059,0.083,0.216,0.037,0.054,51.595,-0.177
0.505,0.029,0.156,0.217,0.166,0.078,0.049,54.721,-1.324
0.522,0.477,0.199,0.113,0.126,0.117,0.075,51.594,-0.1
0.516,0.221,0.031,0.018,0.031,0.023,0.861,52.954,-1.172
0.523,0.282,0.207,0.12,0.257,0.099,0.065,52.57,-2.046
0.501,0.216,0.153,0.212,0.142,0.092,0.043,52.539,-1.839
0.513,0.609,0.147,0.151,0.191,0.081,0.066,51.548,-0.328
0.515,0.572,0.125,0.116,0.19,0.077,0.088,51.548,-0.354
0.53,0.051,0.159,0.287,0.144,0.042,0.027,53.983,-1.108
0.517,0.11,0.058,0.233,0.201,0.032,0.045,51.324,-0.4
0.522,0.29,0.124,0.154,0.197,0.065,0.048,52.429,-1.913
0.509,0.016,0.077,0.196,0.178,0.035,0.044,54.598,-1.322
0.492,0.077,0.139,0.134,0.205,0.062,0.048,51.341,-2.958
0.517,0.067,0.212,0.204,0.194,0.081,0.052,50.832,-0.342
0.499,0.238,0.123,0.07,0.205,0.061,0.046,53.479,-2.343
0.531,0.033,0.137,0.437,0.107,0.044,0.024,50.837,-1.829
0.513,0.122,0.207,0.158,0.201,0.086,0.045,52.605,-0.25
0.508,0.108,0.049,0.042,0.261,0.03,0.037,51.846,-2.18
0.496,0.141,0.226,0.156,0.193,0.085,0.073,51.255,-0.579
0.502,0.254,0.153,0.167,0.193,0.085,0.053,52.419,-1.882
0.537,0.63,0.163,0.095,0.23,0.087,0.086,51.397,-0.128
0.512,0.08,0.162,0.219,0.158,0.05,0.042,51.604,-2.984
0.526,0.048,0.205,0.304,0.139,0.07,0.031,53.657,-1.552
0.497,0.028,0.205,0.192,0.197,0.091,0.055,52.974,-3.068
0.517,0.065,0.087,0.121,0.22,0.04,0.047,50.82,-0.393
0.521,0.078,0.146,0.176,0.24,0.064,0.036,51.765,-0.585
0.507,0.032,0.123,0.206,0.198,0.046,0.042,50.995,-1.295
